id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado
18998,7731,134,2,239.49,0.15
18999,7732,134,4,205.68,0.27
19000,7733,135,5,2204.33,0.01
19001,7734,51,3,34.83,0.04
19002,7734,17,4,3204.76,0.03
19003,7734,24,2,2912.52,0.01
19004,7734,6,2,2596.26,0.03
19005,7735,94,5,2590.63,0.02
19006,7736,24,1,2794.84,0.05
19007,7736,179,1,411.38,0.05
19008,7737,158,4,1895.01,0.01
19009,7738,156,3,44.39,0.24
19010,7739,28,5,2861.04,0.02
19011,7739,48,2,2996.46,0.05
19012,7740,45,3,477.42,0.03
19013,7740,5,4,1301.82,0.02
19014,7740,127,4,2032.44,0.01
19015,7741,70,3,1153.25,0.02
19016,7742,66,4,1052.01,0.0
19017,7742,21,1,1141.9,0.01
19018,7742,17,5,3237.8,0.02
19019,7743,13,5,1678.83,0.15
19020,7743,188,1,90.1,0.09
19021,7743,93,5,2453.3,0.15
19022,7743,9,5,2195.57,0.18
19023,7744,123,5,1955.79,0.02
19024,7744,17,5,3237.8,0.02
19025,7745,3,1,1943.47,0.2
19026,7745,179,2,355.08,0.18
19027,7746,183,3,281.0,0.17
19028,7746,166,5,1304.69,0.05
19029,7747,11,5,1436.33,0.01
19030,7747,140,3,895.29,0.04
19031,7747,14,4,2405.72,0.0
19032,7747,99,4,3110.72,0.03
19033,7747,95,5,2833.36,0.04
19034,7748,32,2,366.15,0.01
19035,7749,176,5,745.36,0.03
19036,7749,78,1,3114.37,0.04
19037,7749,27,4,2338.65,0.0
19038,7750,33,3,1629.36,0.28
19039,7750,140,5,736.75,0.21
19040,7751,138,4,1655.14,0.04
19041,7752,31,4,174.25,0.03
19042,7752,102,2,650.05,0.0
19043,7753,46,2,432.21,0.04
19044,7754,96,2,1241.81,0.2
19045,7755,176,3,753.04,0.02
19046,7755,8,3,1139.14,0.06
19047,7755,162,2,191.88,0.22
19048,7755,31,1,136.53,0.24
19049,7755,88,5,2829.32,0.03
19050,7755,107,5,2539.86,0.13
19051,7756,9,2,2543.65,0.05
19052,7756,16,1,399.08,0.02
19053,7757,177,1,550.52,0.04
19054,7757,9,4,2650.75,0.01
19055,7758,81,5,1693.16,0.03
19056,7758,49,1,2075.58,0.01
19057,7759,6,1,2649.79,0.01
19058,7759,110,3,2115.45,0.04
19059,7759,35,5,2805.01,0.03
19060,7760,39,5,146.53,0.19
19061,7760,142,5,2887.23,0.11
19062,7761,184,3,3095.39,0.03
19063,7761,77,3,1535.09,0.02
19064,7761,1,5,1604.15,0.01
19065,7761,159,1,3259.26,0.04
19066,7761,152,3,1665.18,0.04
19067,7761,114,4,863.81,0.02
19068,7762,100,4,2673.5,0.04
19069,7762,197,3,2920.12,0.0
19070,7763,41,1,679.55,0.3
19071,7764,80,5,2139.71,0.11
19072,7765,73,4,1473.46,0.02
19073,7765,137,4,144.13,0.01
19074,7766,183,5,260.69,0.23
19075,7766,148,4,346.63,0.29
19076,7766,179,2,346.42,0.2
19077,7767,160,2,2879.09,0.03
19078,7768,50,2,2970.64,0.0
19079,7768,62,2,244.49,0.01
19080,7769,183,3,325.02,0.04
19081,7770,148,4,473.56,0.03
19082,7770,56,2,2155.42,0.03
19083,7770,123,2,1955.79,0.02
19084,7771,167,3,614.43,0.03
19085,7771,106,2,2280.53,0.01
19086,7771,181,4,1583.94,0.01
19087,7772,183,1,335.17,0.01
19088,7773,99,2,3078.65,0.04
19089,7774,111,5,2565.25,0.03
19090,7775,64,1,906.12,0.01
19091,7775,42,5,2810.12,0.02
19092,7776,21,4,1107.29,0.04
19093,7776,99,5,3174.86,0.01
19094,7777,189,4,1969.39,0.04
19095,7777,77,1,1535.09,0.02
19096,7778,40,5,355.03,0.25
19097,7778,45,5,467.58,0.05
19098,7779,125,3,323.26,0.02
19099,7779,92,4,2025.73,0.01
19100,7780,130,1,648.26,0.0
19101,7780,122,3,755.93,0.02
19102,7781,53,5,202.94,0.04
19103,7781,147,2,2766.01,0.05
19104,7782,180,1,3321.01,0.05
19105,7782,127,3,1991.38,0.03
19106,7782,88,2,2858.48,0.02
19107,7783,107,4,2481.47,0.15
19108,7784,104,3,1968.87,0.03
19109,7785,160,5,2463.55,0.17
19110,7785,105,1,817.93,0.16
19111,7785,166,3,1181.09,0.14
19112,7786,54,2,2584.58,0.22
19113,7786,103,5,1632.97,0.12
19114,7786,141,5,1858.11,0.0
19115,7786,7,2,427.59,0.14
19116,7787,16,1,358.35,0.12
19117,7787,110,2,2159.52,0.02
19118,7788,12,4,2625.6,0.02
19119,7788,73,3,1473.46,0.02
19120,7788,169,2,347.88,0.04
19121,7788,74,3,2845.12,0.0
19122,7788,99,3,3174.86,0.01
19123,7789,132,1,3072.65,0.04
19124,7789,148,1,468.68,0.04
19125,7789,11,2,1450.84,0.0
19126,7790,9,2,2650.75,0.01
19127,7790,121,1,1296.12,0.03
19128,7790,67,3,2831.36,0.03
19129,7790,57,1,1807.88,0.04
19130,7790,1,5,1587.94,0.02
19131,7791,65,5,2626.33,0.02
19132,7791,41,3,951.37,0.02
19133,7792,142,3,3146.76,0.03
19134,7792,184,5,3095.39,0.03
19135,7792,106,5,2211.43,0.04
19136,7792,6,1,2569.5,0.04
19137,7792,54,1,3280.43,0.01
19138,7793,14,4,2309.49,0.04
19139,7793,189,3,2051.45,0.0
19140,7794,81,1,1693.16,0.03
19141,7794,20,3,2232.13,0.04
19142,7794,77,1,1535.09,0.02
19143,7794,162,3,241.08,0.02
19144,7795,48,2,2586.42,0.18
19145,7795,194,1,871.13,0.05
19146,7796,66,2,883.69,0.16
19147,7796,198,5,1338.16,0.13
19148,7796,194,2,779.43,0.15
19149,7796,107,1,2101.95,0.28
19150,7796,105,2,973.73,0.0
19151,7796,158,5,1684.45,0.12
19152,7797,83,2,3281.76,0.05
19153,7797,156,2,51.98,0.11
19154,7797,127,1,1703.97,0.17
19155,7798,152,5,1665.18,0.04
19156,7798,132,1,3200.68,0.0
19157,7799,46,5,432.21,0.04
19158,7799,3,5,2405.05,0.01
19159,7799,187,1,797.9,0.0
19160,7800,45,2,482.35,0.02
19161,7801,44,5,914.22,0.2
19162,7801,39,5,146.53,0.19
19163,7801,42,4,2466.02,0.14
19164,7802,62,2,237.08,0.04
19165,7802,69,3,718.34,0.22
19166,7803,127,4,2011.91,0.02
19167,7803,25,5,1251.96,0.01
19168,7804,145,3,2825.63,0.14
19169,7804,199,1,1673.01,0.17
19170,7805,59,1,639.13,0.01
19171,7806,131,4,3070.09,0.12
19172,7806,56,4,1977.65,0.11
19173,7807,60,1,482.59,0.04
19174,7807,105,2,973.73,0.0
19175,7807,46,4,436.71,0.03
19176,7808,186,4,2078.72,0.04
19177,7808,156,5,57.83,0.01
19178,7808,130,3,622.33,0.04
19179,7808,168,3,993.57,0.03
19180,7809,37,3,1811.38,0.21
19181,7809,45,2,349.45,0.29
19182,7810,93,1,2828.52,0.02
19183,7810,64,2,777.98,0.15
19184,7810,39,5,151.96,0.16
19185,7811,160,3,2938.45,0.01
19186,7811,86,2,2417.89,0.0
19187,7811,67,3,2802.17,0.04
19188,7812,184,4,3095.39,0.03
19189,7812,114,3,872.63,0.01
19190,7812,25,2,1239.32,0.02
19191,7813,173,4,2402.76,0.05
19192,7813,61,4,409.7,0.02
19193,7814,30,2,2754.18,0.15
19194,7815,67,3,2831.36,0.03
19195,7815,32,5,358.75,0.03
19196,7816,53,3,205.06,0.03
19197,7816,114,3,872.63,0.01
19198,7817,189,5,2030.94,0.01
19199,7817,126,4,2191.26,0.04
19200,7817,163,4,741.65,0.03
19201,7818,112,2,451.42,0.01
19202,7818,1,2,1555.54,0.04
19203,7818,169,2,362.38,0.0
19204,7819,171,3,55.68,0.02
19205,7820,92,3,2005.27,0.02
19206,7820,19,2,911.12,0.03
19207,7820,15,2,1371.47,0.04
19208,7821,71,1,688.45,0.01
19209,7822,187,5,797.9,0.0
19210,7823,116,3,949.58,0.23
19211,7823,9,3,2008.15,0.25
19212,7824,76,1,629.84,0.04
19213,7824,161,4,2265.63,0.01
19214,7825,142,5,2303.3,0.29
19215,7825,11,2,1204.2,0.17
19216,7825,191,2,1803.69,0.05
19217,7825,137,2,129.58,0.11
19218,7825,150,4,2070.97,0.22
19219,7825,5,2,1168.98,0.12
19220,7826,147,5,2882.47,0.01
19221,7827,1,4,1571.74,0.03
19222,7827,169,5,362.38,0.0
19223,7828,83,5,3350.85,0.03
19224,7828,167,5,614.43,0.03
19225,7829,142,4,2984.55,0.08
19226,7830,105,1,934.78,0.04
19227,7831,21,5,1130.36,0.02
19228,7831,30,2,3110.6,0.04
19229,7831,131,2,3453.85,0.01
19230,7831,27,5,2338.65,0.0
19231,7832,159,2,3225.31,0.05
19232,7832,194,4,907.81,0.01
19233,7832,192,2,1650.53,0.02
19234,7832,38,2,118.89,0.04
19235,7832,183,3,321.63,0.05
19236,7833,45,4,467.58,0.05
19237,7834,149,2,88.25,0.01
19238,7834,139,1,719.48,0.03
19239,7835,148,2,468.68,0.04
19240,7835,191,3,1879.63,0.01
19241,7836,67,2,2860.55,0.02
19242,7836,119,1,1110.88,0.04
19243,7837,5,4,1009.58,0.24
19244,7837,124,3,1583.14,0.28
19245,7837,168,1,880.9,0.14
19246,7837,58,2,1736.89,0.11
19247,7838,133,4,2715.09,0.04
19248,7838,8,2,1175.49,0.03
19249,7839,158,2,1875.87,0.02
19250,7840,147,2,2562.2,0.12
19251,7840,99,1,2276.92,0.29
19252,7840,127,3,1909.26,0.07
19253,7840,86,1,1813.42,0.25
19254,7840,181,2,1551.94,0.03
19255,7841,111,1,2565.25,0.03
19256,7842,60,4,361.94,0.28
19257,7842,1,2,1523.13,0.06
19258,7842,131,1,3070.09,0.12
19259,7843,180,5,3425.88,0.02
19260,7843,143,4,1473.09,0.0
19261,7844,106,5,2257.5,0.02
19262,7844,192,4,1600.0,0.05
19263,7845,81,3,1728.07,0.01
19264,7846,24,1,2853.68,0.03
19265,7846,149,4,86.47,0.03
19266,7847,45,4,482.35,0.02
19267,7848,97,3,1026.11,0.03
19268,7848,54,3,3147.89,0.05
19269,7849,19,5,676.3,0.28
19270,7849,59,3,613.31,0.05
19271,7849,156,3,56.07,0.04
19272,7849,58,4,1853.98,0.05
19273,7850,105,2,925.04,0.05
19274,7850,15,5,1357.18,0.05
19275,7850,62,3,234.61,0.05
19276,7851,82,2,2843.42,0.13
19277,7851,181,5,1423.95,0.11
19278,7851,127,4,1991.38,0.03
19279,7852,27,4,2245.1,0.04
19280,7852,174,2,1172.36,0.02
19281,7853,120,3,720.25,0.02
19282,7854,64,3,668.15,0.27
19283,7854,52,2,1175.56,0.0
19284,7854,183,1,297.93,0.12
19285,7855,101,3,1801.15,0.02
19286,7855,106,5,2280.53,0.01
19287,7856,103,4,1818.54,0.02
19288,7857,125,3,253.99,0.23
19289,7857,160,1,2226.1,0.25
19290,7857,175,2,820.07,0.05
19291,7857,89,4,1765.09,0.07
19292,7857,199,5,1894.74,0.06
19293,7858,55,4,1986.22,0.21
19294,7858,158,4,1646.17,0.14
19295,7858,83,4,2694.49,0.22
19296,7859,175,5,854.6,0.01
19297,7859,185,5,923.06,0.04
19298,7859,91,2,2500.89,0.05
19299,7860,115,4,3412.41,0.01
19300,7860,162,2,243.54,0.01
19301,7861,109,3,1581.91,0.23
19302,7861,172,4,2484.25,0.09
19303,7861,139,3,585.97,0.21
19304,7862,160,5,2908.77,0.02
19305,7863,200,4,2404.55,0.04
19306,7863,172,5,2702.64,0.01
19307,7864,42,3,2838.8,0.01
19308,7864,148,1,483.33,0.01
19309,7864,140,2,895.29,0.04
19310,7865,86,5,2393.71,0.01
19311,7865,8,3,1199.73,0.01
19312,7865,165,1,1872.57,0.02
19313,7865,113,1,422.09,0.04
19314,7866,164,5,2093.3,0.04
19315,7867,41,4,796.05,0.18
19316,7867,121,3,1122.42,0.16
19317,7868,133,2,2092.88,0.26
19318,7869,178,4,1700.47,0.05
19319,7869,163,1,764.59,0.0
19320,7870,113,3,307.78,0.3
19321,7871,166,5,1304.69,0.05
19322,7871,41,3,961.08,0.01
19323,7871,60,2,482.59,0.04
19324,7871,118,4,2876.84,0.04
19325,7872,108,1,1092.65,0.02
19326,7872,199,5,1995.52,0.01
19327,7873,112,4,433.18,0.05
19328,7873,119,5,1145.6,0.01
19329,7873,177,3,550.52,0.04
19330,7874,65,2,2545.93,0.05
19331,7874,100,3,2645.65,0.05
19332,7875,140,5,932.59,0.0
19333,7876,18,3,3420.58,0.02
19334,7876,11,4,1421.82,0.02
19335,7877,27,2,2268.49,0.03
19336,7877,77,4,1488.1,0.05
19337,7877,165,1,1872.57,0.02
19338,7877,133,1,2799.94,0.01
19339,7877,123,4,1935.83,0.03
19340,7877,44,5,1131.34,0.01
19341,7878,25,2,1239.32,0.02
19342,7879,119,3,995.17,0.14
19343,7879,5,2,1155.7,0.13
19344,7879,108,3,936.56,0.16
19345,7879,42,1,2236.63,0.22
19346,7879,163,5,718.71,0.06
19347,7879,30,4,3078.2,0.05
19348,7880,2,1,2750.14,0.19
19349,7881,102,5,624.05,0.04
19350,7881,96,1,1521.21,0.02
19351,7881,142,2,3114.32,0.04
19352,7882,172,2,2620.74,0.04
19353,7883,68,2,1956.79,0.04
19354,7883,180,3,3321.01,0.05
19355,7883,14,5,2381.66,0.01
19356,7884,124,5,2110.86,0.04
19357,7884,143,4,1428.9,0.03
19358,7885,107,1,2919.38,0.0
19359,7885,72,2,841.67,0.01
19360,7885,36,3,1474.88,0.03
19361,7886,55,1,1860.51,0.26
19362,7886,3,5,2332.17,0.04
19363,7886,50,1,2643.87,0.11
19364,7886,122,5,671.08,0.13
19365,7887,86,5,2417.89,0.0
19366,7887,37,5,2247.03,0.02
19367,7888,159,4,3327.16,0.02
19368,7888,89,3,1878.97,0.01
19369,7889,154,4,723.33,0.28
19370,7890,62,1,239.55,
19371,7890,79,5,365.13,0.01
19372,7890,199,2,1975.37,0.02
19373,7891,21,5,1084.22,0.06
19374,7891,34,5,982.87,0.28
19375,7891,50,3,2822.11,0.05
19376,7891,45,5,482.35,0.02
19377,7892,92,1,1964.34,0.04
19378,7892,126,2,2191.26,0.04
19379,7893,112,5,451.42,0.01
19380,7893,80,4,2356.09,0.02
19381,7894,92,5,2046.19,
19382,7894,3,1,2356.46,0.03
19383,7894,2,2,3259.42,0.04
19384,7894,158,1,1914.15,0.0
19385,7895,16,2,354.28,0.13
19386,7895,170,4,984.23,0.27
19387,7895,160,4,2671.32,0.1
19388,7896,133,2,2771.66,0.02
19389,7896,117,3,2298.94,0.05
19390,7896,160,4,2849.4,0.04
19391,7896,47,4,1485.05,0.04
19392,7896,35,1,2805.01,0.03
19393,7896,74,2,2816.67,0.01
19394,7897,40,2,473.37,0.0
19395,7897,119,3,983.59,0.15
19396,7897,158,5,1473.9,0.23
19397,7898,134,1,276.12,0.02
19398,7898,59,4,619.77,0.04
19399,7898,81,4,1728.07,0.01
19400,7898,94,4,2511.32,0.05
19401,7899,194,1,779.43,
19402,7899,73,3,1323.11,0.12
19403,7899,54,2,3280.43,0.01
19404,7900,164,2,2158.71,0.01
19405,7900,97,5,1036.69,0.02
19406,7901,49,3,2033.65,0.03
19407,7901,5,2,1275.25,0.04
19408,7902,34,1,1337.8,0.02
19409,7902,182,3,1036.58,0.0
19410,7902,85,5,3265.22,0.04
19411,7902,69,4,884.11,0.04
19412,7903,69,3,911.74,0.01
19413,7904,193,4,1565.45,0.04
19414,7905,186,5,1537.38,0.29
19415,7905,18,3,3141.35,0.1
19416,7906,52,4,1163.8,0.01
19417,7906,165,4,1853.47,0.03
19418,7907,158,2,1837.58,0.04
19419,7908,165,3,1777.03,0.07
19420,7908,108,5,1025.75,0.08
19421,7908,94,4,2537.76,0.04
19422,7909,143,3,1428.9,0.03
19423,7909,17,4,3171.72,0.04
19424,7910,75,3,1564.9,0.18
19425,7910,183,4,236.99,0.3
19426,7911,145,1,3187.05,0.03
19427,7911,96,1,1552.26,0.0
19428,7912,158,3,1818.44,0.05
19429,7912,88,5,2770.98,0.05
19430,7912,168,1,983.33,0.04
19431,7912,110,3,2115.45,
19432,7913,179,1,363.75,0.16
19433,7913,18,2,2862.12,0.18
19434,7914,122,5,732.79,0.05
19435,7914,69,2,884.11,0.04
19436,7915,10,5,1519.03,0.03
19437,7916,193,4,1614.37,0.01
19438,7916,27,4,2245.1,0.04
19439,7916,64,4,906.12,0.01
19440,7916,145,5,3219.91,0.02
19441,7917,11,5,1436.33,0.01
19442,7917,92,1,2005.27,0.02
19443,7918,64,1,869.51,0.05
19444,7918,144,5,607.94,0.02
19445,7919,100,4,2729.2,0.02
19446,7919,95,5,2803.85,0.05
19447,7920,23,3,1014.97,0.01
19448,7921,61,4,401.34,0.04
19449,7922,159,3,3327.16,0.02
19450,7922,7,4,477.31,0.04
19451,7922,117,2,2323.14,0.04
19452,7922,121,1,1296.12,0.03
19453,7923,184,2,2712.45,0.15
19454,7923,194,2,834.45,0.09
19455,7923,16,4,329.85,0.19
19456,7924,183,3,321.63,0.05
19457,7924,81,4,1728.07,0.01
19458,7925,77,4,1503.76,0.04
19459,7925,113,2,417.7,0.05
19460,7925,65,2,2626.33,0.02
19461,7925,118,5,2936.78,0.02
19462,7926,112,5,332.87,0.27
19463,7926,73,4,1202.82,0.2
19464,7926,160,3,2463.55,0.17
19465,7927,4,5,3155.43,0.09
19466,7927,22,4,434.11,0.26
19467,7928,89,2,1897.95,0.0
19468,7928,128,2,1325.32,0.01
19469,7928,16,2,407.22,0.0
19470,7929,42,5,2179.28,0.24
19471,7930,176,2,745.36,0.03
19472,7930,130,1,641.78,0.01
19473,7931,151,3,715.56,0.01
19474,7931,85,4,2482.93,0.27
19475,7931,148,3,395.45,0.19
19476,7932,44,3,1131.34,0.01
19477,7932,174,5,1136.48,0.05
19478,7932,64,1,878.66,0.04
19479,7932,90,2,589.91,0.03
19480,7933,155,5,854.38,0.04
19481,7934,146,1,2617.64,0.01
19482,7935,28,2,2890.24,0.01
19483,7935,139,2,734.31,0.01
19484,7936,48,3,3091.09,0.02
19485,7936,42,1,2724.1,0.05
19486,7936,79,4,357.76,0.03
19487,7937,160,1,2849.4,0.04
19488,7937,48,1,3059.54,0.03
19489,7937,186,3,2143.68,0.01
19490,7938,152,5,1682.52,0.03
19491,7938,198,4,1522.73,0.01
19492,7938,33,1,2149.85,0.05
19493,7939,141,1,1449.33,0.22
19494,7939,149,5,82.01,0.08
19495,7939,183,1,328.4,0.03
19496,7940,110,3,2159.52,0.02
19497,7941,112,3,433.18,0.05
19498,7942,78,1,3081.93,0.05
19499,7943,79,5,361.44,0.02
19500,7943,44,2,1131.34,0.01
19501,7943,146,5,2511.88,0.05
19502,7943,167,5,633.43,0.0
19503,7944,163,2,756.94,0.01
19504,7944,80,2,2283.96,0.05
19505,7944,197,5,2861.72,0.02
19506,7944,147,5,2766.01,0.05
19507,7945,159,3,2512.34,0.26
19508,7946,91,2,2000.72,0.24
19509,7946,195,1,106.54,0.17
19510,7947,37,3,1696.74,0.26
19511,7948,22,3,563.16,0.04
19512,7948,130,1,615.85,0.05
19513,7948,32,4,366.15,0.01
19514,7949,132,2,3200.68,0.0
19515,7949,76,2,636.4,0.03
19516,7950,51,4,35.19,0.03
19517,7950,56,4,2177.64,0.02
19518,7951,170,1,1294.33,0.04
19519,7952,96,3,1319.42,0.15
19520,7952,146,4,1983.06,0.25
19521,7953,106,2,2211.43,0.04
19522,7953,9,1,2597.2,0.03
19523,7953,73,2,1473.46,0.02
19524,7953,2,3,3361.28,0.01
19525,7954,192,2,1650.53,0.02
19526,7955,77,2,1550.76,0.01
19527,7955,46,5,450.22,0.0
19528,7956,94,5,1982.62,0.25
19529,7956,167,3,601.76,0.05
19530,7957,68,1,2038.32,0.0
19531,7957,13,3,1955.34,0.01
19532,7957,176,4,745.36,0.03
19533,7958,81,1,1710.62,0.02
19534,7959,103,5,1651.53,0.11
19535,7959,45,3,369.14,0.25
19536,7959,43,3,1331.74,0.0
19537,7960,176,4,760.73,0.01
19538,7960,119,3,1110.88,0.04
19539,7961,127,4,2011.91,0.02
19540,7961,163,5,764.59,0.0
19541,7962,197,1,2890.92,0.01
19542,7962,183,2,328.4,0.03
19543,7962,163,3,749.3,0.02
19544,7963,20,3,1720.6,0.26
19545,7963,105,3,837.41,0.14
19546,7964,129,1,1666.94,0.28
19547,7965,46,1,436.71,0.03
19548,7965,161,3,2265.63,0.01
19549,7965,84,1,2063.0,0.0
19550,7965,110,5,2093.41,0.05
19551,7966,30,4,3207.81,0.01
19552,7966,89,3,1822.03,0.04
19553,7967,90,4,602.07,0.01
19554,7967,113,4,430.89,0.02
19555,7967,25,4,1264.61,0.0
19556,7968,13,2,1975.09,0.0
19557,7968,53,1,209.29,0.01
19558,7968,196,5,1010.04,0.05
19559,7969,155,2,685.28,0.23
19560,7969,193,2,1223.01,0.25
19561,7969,183,5,291.16,0.14
19562,7970,172,1,2648.04,0.03
19563,7970,156,4,55.49,0.05
19564,7970,64,5,887.81,0.03
19565,7971,43,2,1305.11,0.02
19566,7971,181,3,1567.94,0.02
19567,7972,111,5,2618.14,0.01
19568,7972,44,3,1108.49,0.03
19569,7973,188,5,94.06,0.05
19570,7973,127,4,2032.44,0.01
19571,7973,117,5,2323.14,0.04
19572,7974,148,4,478.45,0.02
19573,7974,193,3,1565.45,0.04
19574,7975,33,4,2195.11,0.03
19575,7975,37,3,2269.96,0.01
19576,7976,68,5,1691.81,0.17
19577,7976,83,3,2521.77,0.27
19578,7976,199,1,1673.01,0.17
19579,7976,195,3,115.52,0.1
19580,7976,185,4,692.29,0.28
19581,7977,17,3,3270.84,0.01
19582,7977,163,3,726.36,0.05
19583,7977,172,2,2593.44,0.05
19584,7977,157,3,673.86,0.02
19585,7978,33,3,2195.11,0.03
19586,7979,58,3,1912.53,0.02
19587,7979,76,3,629.84,0.04
19588,7980,116,4,1220.89,0.01
19589,7980,71,5,681.49,0.02
19590,7981,174,5,1136.48,0.05
19591,7982,148,4,468.68,0.04
19592,7983,43,3,1238.52,0.07
19593,7983,64,3,768.83,0.16
19594,7983,135,4,1892.61,0.15
19595,7983,86,3,2127.74,0.12
19596,7983,3,4,2040.65,0.16
19597,7984,67,3,2743.79,0.06
19598,7984,57,2,1751.39,0.07
19599,7985,69,4,920.95,0.0
19600,7986,157,5,687.61,0.0
19601,7987,141,3,1820.95,0.02
19602,7987,45,4,487.27,0.01
19603,7987,114,2,855.0,0.03
19604,7988,41,3,941.67,0.03
19605,7988,149,2,88.25,0.01
19606,7989,42,5,2207.95,0.23
19607,7990,142,2,3146.76,0.03
19608,7990,105,1,954.26,0.02
19609,7990,109,3,1972.25,0.04
19610,7991,128,1,1245.0,0.07
19611,7991,93,1,2106.96,0.27
19612,7991,27,1,1824.15,0.22
19613,7991,100,5,2255.77,0.19
19614,7992,35,3,2776.09,0.04
19615,7992,149,3,88.25,0.01
19616,7992,30,5,3240.21,0.0
19617,7993,159,5,3293.21,0.03
19618,7993,197,4,2861.72,0.02
19619,7993,75,3,1870.25,0.02
19620,7993,44,3,1142.77,0.0
19621,7993,158,2,1856.73,0.03
19622,7993,91,3,2527.22,0.04
19623,7994,187,4,758.0,0.05
19624,7994,77,2,1488.1,0.05
19625,7995,69,5,911.74,0.01
19626,7995,100,3,2673.5,0.04
19627,7995,85,1,3265.22,0.04
19628,7995,162,4,243.54,0.01
19629,7996,175,3,759.64,
19630,7997,20,5,2255.39,0.03
19631,7998,25,5,1201.38,0.05
19632,7999,27,2,1730.6,0.26
19633,7999,110,5,1983.23,0.1
19634,7999,153,1,3198.54,0.05
19635,7999,60,3,377.02,0.25
19636,7999,4,3,2878.02,0.17
19637,7999,73,1,1398.28,0.07
19638,8000,88,4,2829.32,0.03
19639,8000,121,3,1322.85,0.01
19640,8001,126,3,2191.26,0.04
19641,8001,165,3,1834.36,0.04
19642,8001,124,4,2176.82,0.01
19643,8001,180,3,3390.93,0.03
19644,8002,26,4,3002.87,0.02
19645,8002,152,1,1665.18,0.04
19646,8002,170,1,1321.29,0.02
19647,8002,175,5,828.7,0.04
19648,8002,177,2,567.73,0.01
19649,8003,183,3,321.63,0.05
19650,8003,153,1,3265.87,0.03
19651,8003,161,1,2196.98,0.04
19652,8003,158,5,1818.44,0.05
19653,8003,40,2,463.9,0.02
19654,8004,122,1,755.93,0.02
19655,8005,75,1,1832.08,0.04
19656,8006,74,2,2788.22,0.02
19657,8006,62,4,237.08,0.04
19658,8007,84,3,1547.25,0.25
19659,8008,109,4,2054.43,0.0
19660,8008,78,4,3179.26,0.02
19661,8008,107,1,2773.41,0.05
19662,8008,178,3,1718.37,0.04
19663,8009,146,1,2644.08,0.0
19664,8010,94,3,2643.5,0.0
19665,8010,21,4,865.07,0.25
19666,8011,63,3,2953.27,0.01
19667,8011,91,2,2527.22,0.04
19668,8011,189,2,2030.94,0.01
19669,8012,154,1,974.48,0.03
19670,8012,11,4,1392.81,0.04
19671,8012,88,3,2800.15,0.04
19672,8013,69,4,893.32,0.03
19673,8014,182,1,1015.85,0.02
19674,8014,109,2,2033.89,0.01
19675,8015,125,4,319.96,0.03
19676,8015,100,2,2784.9,0.0
19677,8015,12,5,2572.01,0.04
19678,8015,196,1,1041.94,0.02
19679,8015,44,5,1085.63,0.05
19680,8016,119,4,1110.88,0.04
19681,8017,20,2,2325.14,0.0
19682,8018,17,5,2643.1,0.2
19683,8018,194,5,706.07,0.23
19684,8019,40,5,459.17,0.03
19685,8020,104,5,1928.27,0.05
19686,8021,17,1,3171.72,0.04
19687,8022,185,3,807.68,0.16
19688,8022,200,5,2254.27,0.1
19689,8023,73,2,1473.46,0.02
19690,8023,123,1,1776.17,0.11
19691,8024,156,2,55.49,0.05
19692,8024,41,1,941.67,0.03
19693,8024,105,2,954.26,0.02
19694,8025,190,1,1998.59,0.01
19695,8025,116,1,1183.89,0.04
19696,8025,189,1,1989.91,0.03
19697,8026,20,3,1860.11,0.2
19698,8026,26,5,2788.38,0.09
19699,8027,47,2,1531.46,0.01
19700,8027,154,5,954.39,0.05
19701,8027,87,3,1602.38,0.05
19702,8028,115,4,3412.41,0.01
19703,8028,29,2,1177.44,0.04
19704,8028,114,5,846.18,0.04
19705,8029,29,2,1165.17,0.05
19706,8029,72,1,833.17,0.02
19707,8030,135,5,2226.6,0.0
19708,8030,174,1,1172.36,0.02
19709,8031,142,5,2627.7,0.19
19710,8031,199,1,2015.68,0.0
19711,8031,109,2,1602.46,0.22
19712,8031,11,1,1146.16,0.21
19713,8032,123,5,1816.09,0.09
19714,8032,126,3,1963.0,0.14
19715,8032,65,2,2438.74,0.09
19716,8033,176,3,745.36,0.03
19717,8033,56,5,2222.08,0.0
19718,8033,67,5,2860.55,0.02
19719,8034,145,3,3187.05,0.03
19720,8034,22,2,557.3,0.05
19721,8035,78,1,3244.14,0.0
19722,8036,46,3,432.21,0.04
19723,8036,136,5,1442.44,0.0
19724,8037,9,2,2623.98,0.02
19725,8038,3,2,1700.54,0.3
19726,8038,94,5,2167.67,
19727,8039,110,1,2181.55,0.01
19728,8039,157,2,660.11,0.04
19729,8039,181,5,1583.94,0.01
19730,8039,125,3,323.26,0.02
19731,8040,44,4,1085.63,0.05
19732,8040,106,5,2303.57,0.0
19733,8040,169,1,344.26,0.05
19734,8041,54,5,2816.53,0.15
19735,8042,186,5,2078.72,0.04
19736,8043,162,3,211.56,0.14
19737,8043,49,2,1928.83,0.08
19738,8044,81,4,1745.53,0.0
19739,8044,34,1,1337.8,0.02
19740,8044,137,3,142.68,0.02
19741,8044,176,2,768.41,0.0
19742,8044,99,3,3174.86,0.01
19743,8045,153,2,3232.2,0.04
19744,8045,192,5,1650.53,0.02
19745,8045,188,5,97.03,0.02
19746,8046,79,4,276.62,0.25
